p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	Sample
0.0001196247390236	-0.302662290690669	0.095	0.311	1	6	RNF114	B1
0.000120397648946278	-0.259096973283124	0.057	0.242	1	6	SCIN	B1
0.000120823040702411	-0.369214898449489	0.095	0.316	1	6	TSPAN1	B1
0.000120881626069123	-0.267377774742967	0.01	0.153	1	6	FIP1L1	B1
0.000120881626069123	-0.269825120176952	0.01	0.153	1	6	MRPL13	B1
0.000122126135927625	-0.262551749438088	0.076	0.284	1	6	DGKZ	B1
0.000122228213317837	-0.316116564227552	0.01	0.153	1	6	ELMO2	B1
0.000122228213317837	-0.620248690389018	0.01	0.153	1	6	THOC1	B1
0.000122607759319162	-0.665981063431309	0.048	0.221	1	6	NFKB2	B1
0.000122853413534624	-0.288276051386946	0.038	0.211	1	6	SRA1	B1
0.000122934365587037	0.403646942239045	0.057	0.247	1	6	PRDX3	B1
0.000123598938407614	-0.284076582178521	0.057	0.242	1	6	AMZ2	B1
0.00012442798452227	-0.2605023129979	0.152	0.405	1	6	NME4	B1
0.000124683748084548	-0.459565282298136	0.057	0.242	1	6	TRIM14	B1
0.000125306641012084	-0.319438306247656	0.21	0.484	1	6	TP53I13	B1
0.000127457272014481	-0.567756755688035	0.276	0.579	1	6	RHOC	B1
0.0001279917494449	-0.395743225264953	0.057	0.242	1	6	DNMT3A	B1
0.000128459877622156	-0.350237884341438	0.019	0.168	1	6	NUP98	B1
0.000128587809704797	-0.586890175355354	0.105	0.321	1	6	ASAH1	B1
0.00012871075655413	-0.383802485448182	0.076	0.279	1	6	SEC61B	B1
0.000128841528303882	-0.489190089729445	0.086	0.289	1	6	VPS37B	B1
0.000128995487971446	-0.305768942637555	0.238	0.532	1	6	TAF10	B1
0.000129111451697471	-0.451365913432819	0.286	0.547	1	6	STAT1	B1
0.000129230075497057	-0.442650683286494	0.038	0.205	1	6	GSTO2	B1
0.000130270955691029	-0.544806817667852	0.01	0.147	1	6	ERCC3	B1
0.000130424033089091	0.453809849257468	0.086	0.295	1	6	MTHFD2	B1
0.000132989358887612	0.36883244040852	0.076	0.279	1	6	PARP1	B1
0.000133455705763114	-0.292404212734404	0.095	0.311	1	6	ILF2	B1
0.000133491477529907	-0.640932165102196	0.133	0.363	1	6	UBE2R2	B1
0.000134079758873792	-0.34680560148065	0.076	0.279	1	6	EFS	B1
0.000134647393676339	-0.655494222165102	0.105	0.321	1	6	TNKS1BP1	B1
0.000134719314129272	-0.252763028322652	0.01	0.147	1	6	RIC8A	B1
0.000134859104993374	-0.374196218391125	0.057	0.242	1	6	PLIN3	B1
0.000134888294688726	-0.27332522406545	0.038	0.211	1	6	ZMYND19	B1
0.000136036788772149	-0.41699433864257	0.057	0.242	1	6	PPP2R2A	B1
0.000136743956675622	-0.393846526446893	0.038	0.205	1	6	IFT43	B1
0.000136999121000361	0.685044338328732	0.067	0.263	1	6	NCKAP1	B1
0.000137424913819816	-0.27923222094023	0.038	0.211	1	6	SMARCA5	B1
0.000137424913819816	-0.30934075219303	0.038	0.211	1	6	MED29	B1
0.000137552062927969	-0.620783017777457	0.286	0.5	1	6	JUND	B1
0.000139501654221733	-0.309345777533454	0.105	0.316	1	6	ARSG	B1
0.00013959119340056	-0.316933707541091	0.086	0.289	1	6	ATAD3A	B1
0.000142019502213442	-0.400348963067068	0.029	0.184	1	6	FAM189B	B1
0.00014236990589455	-0.505867840185653	0.352	0.668	1	6	PSMC5	B1
0.000142754522448038	-0.298670693419957	0.029	0.189	1	6	CAMKK2	B1
0.000143762984096418	-0.488310022946135	0.124	0.347	1	6	PSMB5	B1
0.000143974985428995	-0.471260689316159	0.057	0.237	1	6	MSN	B1
0.000145204926181223	-0.394395235316865	0.171	0.432	1	6	DUSP23	B1
0.000147087353286233	-0.303262995877388	0.076	0.274	1	6	COMMD3	B1
0.000147198607800089	-0.489230915001936	0.181	0.426	1	6	SLC1A4	B1
0.000148458903151543	-0.776306019712123	0.143	0.353	1	6	ITGB2	B1
0.000148783485147681	-0.46694263742962	0.095	0.311	1	6	GTF3C1	B1
0.000149281391183179	-0.551070523437396	0.086	0.284	1	6	IMP4	B1
0.000150108785851064	-0.36953011993337	0.457	0.774	1	6	COX8A	B1
0.000150549603423495	-0.406426416837546	0.114	0.332	1	6	BIK	B1
0.000151599719428188	-0.590953431820562	0.038	0.205	1	6	MYL6B	B1
0.000151707872920075	-0.364113167647553	0.057	0.237	1	6	CYB5B	B1
0.000152344349824715	-0.255879837613982	0	0.126	1	6	SLC25A12	B1
0.000152344349824715	-0.51266700737385	0	0.126	1	6	DCAF1	B1
0.000152568687574024	0.434198240788402	0.181	0.463	1	6	MVD	B1
0.000153973538697696	-0.447785258234526	0.114	0.332	1	6	TNFAIP2	B1
0.000156775961373389	-0.326887151134619	0.067	0.258	1	6	PFDN1	B1
0.000157078558333203	-0.263899545364177	0.057	0.237	1	6	PITPNB	B1
0.000157310953683182	-0.262521353309792	0.086	0.289	1	6	ALKBH5	B1
0.000157335924476455	-0.442514182577149	0.257	0.495	1	6	HNRNPA2B1	B1
0.000159190523473836	-0.412701483638204	0.01	0.147	1	6	TMEM94	B1
0.000159392989931304	-0.620690912465214	0.067	0.253	1	6	FEM1A	B1
0.000159972178084637	-0.384805489816216	0.095	0.3	1	6	ENTPD6	B1
0.000160466916351477	-0.339599457992458	0.029	0.189	1	6	DEDD2	B1
0.000160617253987539	-0.540357380795348	0.238	0.511	1	6	DCTN2	B1
0.000160773863520754	-0.309528983117961	0.124	0.353	1	6	CCT4	B1
0.000161916407088012	-0.368808589777438	0.019	0.163	1	6	LSM3	B1
0.00016307663038214	-0.359519005068156	0.019	0.168	1	6	TOR1A	B1
0.000164562137736888	-0.354770847963539	0.01	0.147	1	6	MS4A14	B1
0.000164562137736888	-0.461345833937388	0.01	0.147	1	6	CREB1	B1
0.00016476479748244	-0.263367455230938	0.019	0.168	1	6	FAF2	B1
0.000164974878535961	-0.322025545689441	0.086	0.289	1	6	FAM110A	B1
0.000166390252474949	-0.404223875890386	0.01	0.147	1	6	SHB	B1
0.000166411466080634	-0.282558532328179	0.038	0.205	1	6	CCDC88C	B1
0.00016760663769229	-0.345441801049628	0.086	0.289	1	6	TBX3	B1
0.000167965273602469	-0.340103187375534	0.038	0.205	1	6	PDDC1	B1
0.000168158229020107	-0.601858883608864	0.429	0.668	1	6	GNAS	B1
0.000168190575617605	-0.280432458848132	0.019	0.168	1	6	MTOR	B1
0.000168237460147482	-0.254864240765483	0.01	0.147	1	6	API5	B1
0.000168237460147482	-0.297026656759671	0.01	0.147	1	6	FAM98A	B1
0.000168237460147482	-0.31860650451654	0.01	0.147	1	6	NDUFAF3	B1
0.000168237460147482	-0.423953028980422	0.01	0.147	1	6	FBXL20	B1
0.000168251018058105	-0.447914545818393	0.229	0.489	1	6	EIF3I	B1
0.000168361146843444	-0.459167088992132	0.057	0.237	1	6	FBXO9	B1
0.000168415399121304	-0.390486301481562	0.286	0.563	1	6	HMGA1	B1
0.000169823902422582	-0.575884581058986	0.057	0.237	1	6	BCL9L	B1
0.000169928485002386	-0.493876918615473	0.019	0.168	1	6	SMYD5	B1
0.000170103945949895	-0.266649299886167	0.01	0.147	1	6	TRRAP	B1
0.000170181660416289	-0.368468853902908	0.038	0.2	1	6	DOLK	B1
0.000171598866451335	-0.274627212080605	0.133	0.358	1	6	RNF166	B1
0.000172113920634527	-0.366350840803572	0.076	0.268	1	6	MDH1	B1
0.00017221153325734	0.329306881932258	0.067	0.263	1	6	STMN3	B1
0.000172366230314004	-0.48217415536601	0.019	0.163	1	6	MNT	B1
0.00017277245654366	-0.328353073397407	0.048	0.221	1	6	ATXN2	B1
0.000172785348249298	-0.250530289938023	0.057	0.237	1	6	MRM1	B1
0.000172793386766434	0.282597537371366	0.143	0.384	1	6	KRT8	B1
0.00017438841260415	-0.299758284453915	0.105	0.321	1	6	ESYT1	B1
0.000174476580857363	-0.414204502097296	0.076	0.274	1	6	RFC2	B1
0.00017481620605875	-0.297503407096503	0.067	0.253	1	6	MUL1	B1
0.00017527582499588	-0.502289306433544	0.124	0.347	1	6	NDUFA6	B1
0.000177321428185354	-0.387102880346473	0.076	0.274	1	6	ABHD12	B1
0.000177794627724247	-0.319977976478283	0.152	0.389	1	6	DBP	B1
0.000179868775429034	-0.283140268638101	0.229	0.5	1	6	RBCK1	B1
0.000180655913953921	-0.494116264527034	0.048	0.221	1	6	ZDHHC7	B1
0.000180746652873256	-0.598774519611347	0.048	0.216	1	6	MRPS18A	B1
0.000180767621088451	-0.361937369534881	0.419	0.684	1	6	TAP1	B1
0.000181366819806951	-0.268820585881472	0.171	0.416	1	6	CECR1	B1
0.000181608074879031	-0.402945986219162	0.114	0.337	1	6	TRPC4AP	B1
0.000182281279867354	-0.439216735688005	0.067	0.253	1	6	DNAJC1	B1
0.000182353232954235	-0.272536264354386	0.057	0.242	1	6	ZDHHC3	B1
0.000182795152738134	-0.379635174962606	0.057	0.232	1	6	WBP2	B1
0.000183408761134812	-0.342991821199823	0.038	0.2	1	6	CD84	B1
0.000183658101319054	-0.605860295447931	0.324	0.621	1	6	S100A16	B1
0.000185123762089634	-0.326860719759773	0.057	0.237	1	6	PLGRKT	B1
0.000185569537338522	-0.33118241623035	0.276	0.579	1	6	BCL7C	B1
0.000187383212361519	0.563376856951748	0.095	0.311	1	6	EIF3H	B1
0.000188792502432221	-0.426496701657234	0.19	0.437	1	6	PTP4A2	B1
0.000189236740802351	-0.400705278122183	0.019	0.163	1	6	VEZF1	B1
0.00019028944993824	-0.560462158818812	0.419	0.647	1	6	CTTN	B1
0.000191408711906525	-0.4601977465381	0.19	0.447	1	6	PNKP	B1
0.000191529538981948	-0.583882488396851	0.305	0.595	1	6	DDB1	B1
0.000191576064370468	-0.264279032531554	0.01	0.142	1	6	CDC73	B1
0.000191576064370468	-0.369612981120057	0.01	0.142	1	6	RRNAD1	B1
0.000191576064370468	-0.495644055173277	0.01	0.142	1	6	MGAT4A	B1
0.000192467535624074	-0.419689628543391	0.029	0.184	1	6	SOGA1	B1
0.000192539567466601	-0.304053939028073	0.086	0.284	1	6	HINT2	B1
0.000192784304506798	-0.38865722602763	0.171	0.416	1	6	TRAPPC2L	B1
0.000192985832291815	-0.524414109394964	0.181	0.421	1	6	PSMC4	B1
0.000194770786897091	-0.351726074161041	0.067	0.247	1	6	OPLAH	B1
0.00019500771583431	-0.406436777824094	0.105	0.316	1	6	ABHD11	B1
0.000195221953181482	-0.260502209441053	0.105	0.321	1	6	TRAPPC3	B1
0.000195769469921999	-0.595028033124983	0.038	0.2	1	6	PITX1	B1
0.000195884428585488	-0.457504808361337	0.19	0.447	1	6	STOM	B1
0.000196155674374779	-0.860608858447823	0.162	0.4	1	6	PWWP2B	B1
0.000196689007710684	0.354030932478407	0.105	0.326	1	6	ANO1	B1
0.00019689100179497	-0.329509807922313	0.171	0.421	1	6	NDUFA9	B1
0.000199544858326588	-0.257645426785219	0.162	0.405	1	6	TMC6	B1
0.000199657860016559	-0.690215061517594	0.095	0.295	1	6	UQCRC2	B1
0.000201333117636705	-0.359307990518292	0.019	0.163	1	6	SEPHS1	B1
0.00020171246987835	-0.287867923677539	0.057	0.237	1	6	TMCO1	B1
0.000204897392374436	-0.372759887931863	0.048	0.216	1	6	HEXB	B1
0.000205073262297768	-0.277659991507108	0.038	0.2	1	6	QSER1	B1
0.000205177172682275	-0.547232367986598	0.21	0.463	1	6	TMEM219	B1
0.000205985890354631	-0.265440416659358	0.029	0.184	1	6	ADAM10	B1
0.000206955200569293	-0.303374587811265	0.057	0.237	1	6	ITGB1BP1	B1
0.000208353784414089	-0.500473886973528	0.2	0.447	1	6	MRPL55	B1
0.000209557489807545	-0.384071973817539	0.076	0.263	1	6	M6PR	B1
0.000209685588897429	-0.591366080782226	0.162	0.389	1	6	SCGB1D2	B1
0.000209953614724167	-0.535014576302929	0.086	0.284	1	6	WDR26	B1
0.000209965668507669	-0.292589564368652	0.067	0.253	1	6	PXDN	B1
0.000210302537034431	-0.297917242841809	0.114	0.332	1	6	CADM4	B1
0.000210726521143297	0.379097485282093	0.057	0.242	1	6	HMGCR	B1
0.000211298281793561	-0.458823495579193	0.095	0.3	1	6	DCAF10	B1
0.000211711332992688	-0.317044262797332	0.067	0.253	1	6	TRIM24	B1
0.000212363252601268	-0.575907637180649	0.152	0.384	1	6	RBM42	B1
0.000212392433958939	0.454756167888289	0.086	0.295	1	6	CYB5R1	B1
0.000212813669055575	-0.292813061821166	0.038	0.2	1	6	ZNF622	B1
0.000214153122428291	-0.36865256135793	0.019	0.163	1	6	ASIC3	B1
0.000214701689869678	-0.544868525219971	0.219	0.458	1	6	CLTC	B1
0.000214714301718861	-0.29664640279892	0.076	0.263	1	6	LEMD2	B1
0.000214778509711194	-0.279331642642802	0	0.121	1	6	PLAA	B1
0.000214778509711194	-0.305390625500978	0	0.121	1	6	PLEKHH1	B1
0.000214778509711194	-0.306930010346498	0	0.121	1	6	USP10	B1
0.000214778509711194	-0.315905386649188	0	0.121	1	6	GOLT1B	B1
0.000214778509711194	-0.448421589855733	0	0.121	1	6	BBC3	B1
0.000214778509711194	-0.504841508038651	0	0.121	1	6	BOLA1	B1
0.000216362920399825	-0.336333573847065	0.019	0.163	1	6	CASP6	B1
0.000217114305196774	-0.258469277983564	0.067	0.247	1	6	TMBIM4	B1
0.00021807971854362	-0.594240469280087	0.048	0.216	1	6	AHI1	B1
0.000218136943919255	-0.302348233212731	0.095	0.305	1	6	DHPS	B1
0.000219144821341348	-0.588579181120159	0.257	0.511	1	6	MAP3K11	B1
0.000219642511620812	-0.540898469897923	0.029	0.179	1	6	UHMK1	B1
0.000219779593801484	-0.311307954174398	0.19	0.447	1	6	MCM7	B1
0.000220026653721371	-0.53290159196789	0.048	0.216	1	6	SMUG1	B1
0.000221794221119376	-0.420351672126292	0.029	0.179	1	6	POGK	B1
0.000221989898334362	-0.451500816513934	0.048	0.216	1	6	EIF2B3	B1
0.000222618095613627	-0.340839303608223	0.124	0.347	1	6	SOX12	B1
0.000223461707480128	-0.311099954096071	0.057	0.237	1	6	DYNLT1	B1
0.000225418008081372	-0.307243001291622	0.019	0.163	1	6	DHX40	B1
0.000225418008081372	-0.392937617024455	0.019	0.163	1	6	RAB32	B1
0.000226180988098466	-0.495795077758377	0.01	0.142	1	6	GNLY	B1
0.000226778675717489	-0.455077466975413	0.057	0.232	1	6	SIX5	B1
0.00022682048363909	-0.433266149957181	0.238	0.495	1	6	HLA-DPB1	B1
0.000227058231077413	-0.466993304690756	0.086	0.284	1	6	HADH	B1
0.000227736725184209	-0.39768885949756	0.019	0.163	1	6	STX3	B1
0.000228368683990354	-0.441383112652943	0.029	0.179	1	6	EDC3	B1
0.000229870518118474	-0.468264159305732	0.086	0.279	1	6	PRR13	B1
0.00023060051514069	-0.355711710605576	0.029	0.179	1	6	GNL2	B1
0.000231427367821649	-0.251659714511572	0.048	0.221	1	6	IBTK	B1
0.000232247609134131	-0.292373409108688	0.257	0.542	1	6	P2RY11	B1
0.000232978194907251	-0.313988965572827	0.286	0.558	1	6	PRSS8	B1
0.000233771602204563	-0.350807634459473	0.01	0.142	1	6	LINC00672	B1
0.000235347510782565	-0.639397380964413	0.086	0.279	1	6	DRAP1	B1
0.000235714405554622	-0.287995082318067	0.133	0.347	1	6	REPIN1	B1
0.000235769495444099	-0.634668825087474	0.057	0.226	1	6	RRP36	B1
0.00023591534382017	-0.349501898400333	0.067	0.247	1	6	SLC7A7	B1
0.000236287418242493	-0.375798689722872	0.114	0.326	1	6	MRPL22	B1
0.000236354480982099	-0.272248191837531	0.01	0.142	1	6	SCCPDH	B1
0.000236354480982099	-0.362066153714698	0.01	0.142	1	6	KDM5C	B1
0.00023723732092108	-0.328883893701213	0.019	0.163	1	6	STK4	B1
0.000237419450654117	-0.483334154150426	0.029	0.179	1	6	SAFB	B1
0.000237566339774261	-0.582555194668962	0.095	0.289	1	6	UXT	B1
0.000238586802208993	-0.255421178315024	0.181	0.437	1	6	MXD4	B1
0.000238964118795974	-0.308484229932771	0.01	0.142	1	6	ASAP1	B1
0.000239612269760279	-0.41361568612387	0.076	0.268	1	6	ZNFX1	B1
0.000239669912963781	-0.278184687007468	0.019	0.163	1	6	CELSR1	B1
0.000240777723650059	-0.320731177275405	0.124	0.342	1	6	SLC20A1	B1
0.000242833069434912	-0.568047492558646	0.057	0.232	1	6	SNRPN	B1
0.000243562592075993	0.300637830009086	0.086	0.284	1	6	ADIPOR2	B1
0.000244108231584317	-0.526439733689476	0.143	0.368	1	6	ATPIF1	B1
0.000244427236506144	-0.500631187626383	0.029	0.179	1	6	LRRC75B	B1
0.000245464322499623	-0.323160521354092	0.086	0.284	1	6	TPCN1	B1
0.000245815756583063	-0.438110077836246	0.143	0.368	1	6	NAPRT	B1
0.000246804715950864	-0.410759632338754	0.029	0.179	1	6	MRPL44	B1
0.000249123762240357	-0.34427563577351	0.057	0.232	1	6	SLC9A3R2	B1
0.000249206392365061	-0.537841261917143	0.029	0.179	1	6	SEMA4D	B1
0.000252275359325634	0.359404425367668	0.133	0.363	1	6	HOOK2	B1
0.00025295569889077	-0.320932492102917	0.105	0.326	1	6	HSPA4	B1
0.000253067878031682	-0.627485272972708	0.171	0.384	1	6	GHITM	B1
0.000254165121341002	-0.319798755722152	0.124	0.347	1	6	RAB7A	B1
0.000254289195323769	-0.3419599107331	0.076	0.263	1	6	C19orf66	B1
0.000256539722496832	-0.262040759943142	0.029	0.179	1	6	PDHA1	B1
0.00025835593700265	-0.409287045788107	0.067	0.247	1	6	PHF20	B1
0.000258364646353481	-0.294587262202397	0.048	0.211	1	6	ERLIN2	B1
0.000258395435744906	-0.302620812755845	0.076	0.263	1	6	CSTB	B1
0.000259933071060687	-0.287364325553295	0.114	0.332	1	6	TAP2	B1
0.000260348750883487	-0.304349315323306	0.105	0.305	1	6	GGCX	B1
0.000260525078850335	-0.335951582544987	0.038	0.2	1	6	LARP4B	B1
0.000263691401802281	0.396773830616394	0.152	0.4	1	6	C9orf69	B1
0.000264075038944989	-0.4859801353243	0.029	0.179	1	6	FAM117A	B1
0.000264988158375707	-0.43590559533012	0.124	0.337	1	6	ALG3	B1
0.000265263082192125	-0.276251125120476	0.086	0.284	1	6	RNF7	B1
0.000265997025451423	-0.40773475026071	0.01	0.137	1	6	RORC	B1
0.000265997025451423	-0.657526413924552	0.01	0.137	1	6	CELSR2	B1
0.000266538614642782	-0.468028713690721	0.343	0.626	1	6	AP2B1	B1
0.000266632581217091	-0.439431410853648	0.029	0.179	1	6	STK17A	B1
0.000269570471900049	-0.359770327476361	0.019	0.158	1	6	PPA2	B1
0.000269573374106861	-0.416313324305373	0.048	0.216	1	6	NAT10	B1
0.000269737149815884	-0.321275844180046	0.305	0.616	1	6	NDUFB11	B1
0.00027181747740079	-0.424746698967269	0.029	0.179	1	6	WTAP	B1
0.000272350422611897	-0.33155709770724	0.019	0.158	1	6	WIPF2	B1
0.000274296831541327	-0.426568991183281	0.038	0.195	1	6	FKBP15	B1
0.000274844710104899	-0.474739563677035	0.533	0.774	1	6	HSPB1	B1
0.000274981807763515	-0.347982893648683	0.01	0.137	1	6	LARP4	B1
0.000277096760292922	-0.594990455449782	0.029	0.179	1	6	SNX2	B1
0.000277654778880483	-0.402998481681994	0.076	0.263	1	6	COPS7A	B1
0.000278521156217969	0.625810194480553	0.143	0.389	1	6	DDX3X	B1
0.000281736041086749	-0.375003413135944	0.21	0.468	1	6	PPP4C	B1
0.000285111476399395	0.292880550717628	0.067	0.247	1	6	SLC12A7	B1
0.000286872343840161	-0.489560020231988	0.295	0.574	1	6	AP2A1	B1
0.000287113423115631	-0.465504460414814	0.057	0.226	1	6	OXLD1	B1
0.000290414473416294	-0.485141445763924	0.095	0.295	1	6	CLSTN3	B1
0.000292471423713984	-0.579727238409396	0.152	0.379	1	6	REEP5	B1
0.000293999380445216	0.345950331999984	0.124	0.347	1	6	EIF2AK1	B1
0.000295575438550793	-0.358085663381936	0.019	0.158	1	6	ST6GALNAC2	B1
0.000295577096118915	-0.357995576844306	0.019	0.158	1	6	CEP164	B1
0.000297274555594838	-0.335608397294984	0.429	0.753	1	6	UBC	B1
0.00029768017826898	0.434193700552251	0.105	0.321	1	6	KIAA1324	B1
0.000298187235295493	-0.388189566336387	0.286	0.532	1	6	HDGF	B1
0.000298525772391415	-0.365850978743577	0.41	0.705	1	6	A2M	B1
0.000298607510831954	-0.292561761260822	0.019	0.158	1	6	ARF6	B1
0.000298607510831954	-0.393394505792798	0.019	0.158	1	6	FUK	B1
0.000298986409369643	-0.337680928102331	0.219	0.474	1	6	ILK	B1
0.000299189847071101	-0.315572400478278	0.029	0.179	1	6	TBC1D7	B1
0.000300351375379163	-0.290988279784358	0.01	0.137	1	6	ACOX3	B1
0.000300436450839692	-0.363817894739809	0.162	0.4	1	6	PTPN18	B1
0.000300522751840263	-0.43990574355951	0.305	0.584	1	6	SLC25A3	B1
0.000301667005477322	-0.332470772400135	0.019	0.158	1	6	ATPAF2	B1
0.000301667005477322	-0.38045181870546	0.019	0.158	1	6	CLEC16A	B1
0.000302365422011166	-0.257755607540224	0	0.116	1	6	SKA1	B1
0.000302365422011166	-0.258093596247559	0	0.116	1	6	GCLC	B1
0.000302365422011166	-0.276892417757509	0	0.116	1	6	TBC1D14	B1
0.000302365422011166	-0.366439006540335	0	0.116	1	6	MNDA	B1
0.000302365422011166	-0.371410602143287	0	0.116	1	6	MAFF	B1
0.000302365422011166	-0.375766523402625	0	0.116	1	6	NRP2	B1
0.000302365422011166	-0.379272594329627	0	0.116	1	6	IRF2	B1
0.000302365422011166	-0.387324781149328	0	0.116	1	6	REST	B1
0.000302365422011166	-0.450152736238033	0	0.116	1	6	RNF20	B1
0.000302365422011166	-0.509188471685402	0	0.116	1	6	SMIM19	B1
0.000302682050586695	-0.284157308410946	0.057	0.232	1	6	ATF3	B1
0.000304664825631883	-0.296764725340913	0.048	0.216	1	6	TMEM150C	B1
0.000304709914936746	-0.468137602490411	0.057	0.226	1	6	EPC1	B1
0.000305573927426798	-0.496031670091777	0.048	0.211	1	6	DPM3	B1
0.000305601888461778	-0.357712252927471	0.143	0.358	1	6	SPTBN1	B1
0.000305869369020499	-0.349674670257612	0.362	0.658	1	6	LGALS3BP	B1
0.000306929888011518	-0.537822382874421	0.114	0.321	1	6	CWC25	B1
0.000311022554427712	-0.427950496520337	0.019	0.158	1	6	TMEM11	B1
0.000311848523704936	-0.42077165224722	0.038	0.195	1	6	LBH	B1
0.000311852876162502	-0.691019802050089	0.095	0.284	1	6	C20orf27	B1
0.000311897839094213	-0.338433308772135	0.067	0.247	1	6	ESRP2	B1
0.000314200964570581	-0.600035338018405	0.019	0.158	1	6	MTMR4	B1
0.000315659500642818	-0.450650702780237	0.124	0.337	1	6	TMEM214	B1
0.000316709683159754	-0.380829134563264	0.19	0.437	1	6	PROM2	B1
0.000317409762927971	-0.345439766286187	0.019	0.158	1	6	MIER2	B1
0.000317500310097657	-0.390897034650719	0.067	0.242	1	6	FUOM	B1
0.000317602125588738	-0.426156222050015	0.143	0.379	1	6	TLE3	B1
0.000321118456873683	0.359564505593966	0.086	0.279	1	6	HNRNPR	B1
0.000322238293638487	-0.314665506453499	0.029	0.174	1	6	CBLN2	B1
0.000325051466121662	-0.549872629587239	0.038	0.189	1	6	TACC3	B1
0.000326527952430096	-0.512111978078238	0.133	0.353	1	6	MPZL1	B1
0.000326571752319946	0.395704730033271	0.133	0.358	1	6	EWSR1	B1
0.000327782532382669	-0.523328717504467	0.105	0.305	1	6	NBR1	B1
0.00032937186317575	-0.324051796536729	0.038	0.195	1	6	HDAC3	B1
0.000331505572154911	-0.297025627159651	0.01	0.137	1	6	OAS3	B1
0.00033514791234799	-0.277905697030205	0.01	0.137	1	6	LRRC8A	B1
0.000335414870860979	-0.292791223746675	0.038	0.195	1	6	SH3GLB1	B1
0.000335789244115384	0.434586493428205	0.152	0.389	1	6	NFE2L1	B1
0.000338116842293687	-0.565557467816198	0.029	0.174	1	6	ZBTB45	B1
0.000338827671322323	-0.279469201625723	0.01	0.137	1	6	KLHDC7B	B1
0.000338959432326418	-0.414493791695737	0.067	0.242	1	6	TRMT61A	B1
0.000339430720784328	-0.436625307015493	0.048	0.211	1	6	PRR15L	B1
0.00034019627670493	-0.305235366467617	0.257	0.5	1	6	HLA-DQB1	B1
0.000340330312868001	-0.515818710356267	0.038	0.189	1	6	TFDP2	B1
0.000341185086024511	-0.456002213165875	0.076	0.258	1	6	TSPAN31	B1
0.000341460284748552	-0.447290150583375	0.086	0.279	1	6	PRKCD	B1
0.000342041135641901	0.386414819480505	0.114	0.326	1	6	COL6A1	B1
0.000342376514017768	-0.48598066005585	0.143	0.374	1	6	DALRD3	B1
0.000343437718499434	-0.383319829093707	0.124	0.332	1	6	EIF5	B1
0.000344554913195103	-0.273130076118889	0.114	0.321	1	6	TMA7	B1
0.000346586952503949	-0.279047340673295	0.114	0.332	1	6	ISY1	B1
0.000350312831761439	0.313528466995436	0.095	0.3	1	6	BSDC1	B1
0.000352227182042068	-0.294376632772727	0.343	0.621	1	6	UBB	B1
0.000354786370212716	-0.295978220897979	0.076	0.263	1	6	MAT2A	B1
0.000356279029809121	-0.539338188788261	0.038	0.189	1	6	UBA6	B1
0.000356355088745358	-0.408515808341585	0.076	0.258	1	6	TIMP3	B1
0.000358137048500579	-0.568402984341977	0.029	0.174	1	6	TM4SF1	B1
0.000358137048500579	-0.756480083464141	0.029	0.174	1	6	MYO9A	B1
0.000359551514980973	-0.381721319884812	0.038	0.189	1	6	SNAPIN	B1
0.000359551514980973	-0.416308066708913	0.038	0.189	1	6	ZNF775	B1
0.000360123837891089	-0.429492457476658	0.429	0.737	1	6	C1QB	B1
0.000360267604471832	0.305240263076201	0.105	0.316	1	6	RASAL3	B1
0.000360411980847147	-0.320197003025949	0.019	0.153	1	6	MCM2	B1
0.000360639550871509	0.460910980600053	0.038	0.195	1	6	ODF2	B1
0.000360769453374539	-0.51761923199839	0.048	0.211	1	6	FNBP1	B1
0.000361579635988385	-0.55395310159535	0.029	0.174	1	6	EXOSC7	B1
0.000362852091548516	-0.542069068262828	0.038	0.189	1	6	CNOT11	B1
0.000366085611844595	0.44908089398998	0.076	0.263	1	6	CYFIP1	B1
0.000366180981548714	-0.504667981414251	0.038	0.189	1	6	DFFA	B1
0.000366811379005516	-0.476734205157359	0.057	0.226	1	6	KAT6A	B1
0.000367464447473366	-0.313614413257305	0.21	0.484	1	6	CTSH	B1
0.000372151581097732	-0.424900099956312	0.076	0.258	1	6	YTHDF3	B1
0.000374110072378901	-0.386771520531454	0.105	0.305	1	6	RNF10	B1
0.000376450150242783	0.312909743372842	0.143	0.374	1	6	NLRC5	B1
0.000377009052917099	-0.319317035455948	0.01	0.132	1	6	PTPRJ	B1
0.000379259724228861	-0.325274684667829	0.029	0.174	1	6	SRGAP2	B1
0.000379261577170844	-0.467844890792269	0.029	0.174	1	6	DECR1	B1
0.000385410443985731	-0.251862926003816	0.01	0.132	1	6	SUSD3	B1
0.000385410443985731	-0.432996714743883	0.01	0.132	1	6	MYO1B	B1
0.000385467287614413	-0.476282130254604	0.133	0.347	1	6	ALDH3B2	B1
0.000386558076504405	-0.28657453522159	0.029	0.174	1	6	PSMC6	B1
0.000386558076504405	-0.432207248269953	0.029	0.174	1	6	SLC27A4	B1
0.000390907030119735	-0.493496081026439	0.162	0.395	1	6	KARS	B1
0.000393986547968948	-0.440906214975565	0.01	0.132	1	6	TIPARP	B1
0.00039869010742998	-0.304563210193199	0.067	0.242	1	6	SYNCRIP	B1
0.000398787682514122	0.649575120496021	0.057	0.226	1	6	THOC2	B1
